#,topic_detected,topic_corrected,action,target_subtopic_key,alias_to_add,new_subtopic_ref,batch_pattern,exclude_reason,rationale,relative_path,knowledge_class
494,presupuesto_hacienda,,a,presupuesto_de_ingresos_y_egresos,presupuesto_ley_generica,,,,Ley presupuestal / PND — alias al catch-all existente.,CORE ya Arriba/LOGGRO_LEYES/PH-225-1995-LOGGRO.md,practica_erp
495,presupuesto_hacienda,,a,presupuesto_de_ingresos_y_egresos,presupuesto_ley_generica,,,,Ley presupuestal / PND — alias al catch-all existente.,CORE ya Arriba/LOGGRO_LEYES/PH-2327-2023-LOGGRO.md,practica_erp
496,procedimiento_tributario,,a,fiscalizacion_y_defensa_dian,procedimiento_tributario_corpus_base,,,,Documento base de procedimiento tributario — alias al catch-all.,CORE ya Arriba/Corpus de Contabilidad/EXPERTOS/T-PT-procedimiento-tributario-interpretaciones-expertos.md,interpretative_guidance
497,procedimiento_tributario,,a,fiscalizacion_y_defensa_dian,procedimiento_tributario_corpus_base,,,,Documento base de procedimiento tributario — alias al catch-all.,CORE ya Arriba/Corpus de Contabilidad/LOGGRO/L-PT-procedimiento-tributario-guia-practica.md,practica_erp
498,procedimiento_tributario,,a,fiscalizacion_y_defensa_dian,procedimiento_tributario_corpus_base,,,,Documento base de procedimiento tributario — alias al catch-all.,CORE ya Arriba/Corpus de Contabilidad/NORMATIVA/N-PT-procedimiento-tributario-fiscalizacion-dian.md,normative_base
499,procedimiento_tributario,,b,codigo_general_proceso_ley_1564_2012,,procedimiento_tributario.codigo_general_proceso_ley_1564_2012,,,Ley 1564/2012 CGP — subtopic dedicado (proceso ejecutivo cobro coactivo).,CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/consolidado/Ley-1564-2012.md,normative_base
500,procedimiento_tributario,,b,cpaca_ley_1437_2011,,procedimiento_tributario.cpaca_ley_1437_2011,,,Ley 1437/2011 CPACA — subtopic dedicado.,CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/EXPERTOS/EXPERTOS_Ley-1437-2011.md,normative_base
501,procedimiento_tributario,otros_sectoriales,a,cumplimiento_normativo_sectorial_pymes,ley_1438_2011_reforma_salud,,,,"Ley 1438/2011 reforma salud — NO es procedimiento tributario, parent correcto = otros_sectoriales.",CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/EXPERTOS/EXPERTOS_Ley-1438-2011.md,normative_base
502,procedimiento_tributario,otros_sectoriales,b,anticorrupcion_sagrilaft_ley_1474_2011,,otros_sectoriales.anticorrupcion_sagrilaft_ley_1474_2011,,,"Ley 1474/2011 Estatuto Anticorrupción — parent correcto = otros_sectoriales, subtopic SAGRILAFT/PTEE.",CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/EXPERTOS/EXPERTOS_Ley-1474-2011.md,normative_base
503,procedimiento_tributario,,b,codigo_general_proceso_ley_1564_2012,,procedimiento_tributario.codigo_general_proceso_ley_1564_2012,,,Ley 1564/2012 CGP — subtopic dedicado (proceso ejecutivo cobro coactivo).,CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/EXPERTOS/EXPERTOS_Ley-1564-2012.md,normative_base
504,procedimiento_tributario,otros_sectoriales,a,cumplimiento_normativo_sectorial_pymes,ley_1438_2011_reforma_salud,,,,"Ley 1438/2011 reforma salud — NO es procedimiento tributario, parent correcto = otros_sectoriales.",CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/LOGGRO/PRACTICA_Ley-1438-2011.md,normative_base
505,procedimiento_tributario,otros_sectoriales,b,anticorrupcion_sagrilaft_ley_1474_2011,,otros_sectoriales.anticorrupcion_sagrilaft_ley_1474_2011,,,"Ley 1474/2011 Estatuto Anticorrupción — parent correcto = otros_sectoriales, subtopic SAGRILAFT/PTEE.",CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/LOGGRO/PRACTICA_Ley-1474-2011.md,normative_base
506,procedimiento_tributario,,b,codigo_general_proceso_ley_1564_2012,,procedimiento_tributario.codigo_general_proceso_ley_1564_2012,,,Ley 1564/2012 CGP — subtopic dedicado (proceso ejecutivo cobro coactivo).,CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/LOGGRO/PRACTICA_Ley-1564-2012.md,normative_base
507,procedimiento_tributario,otros_sectoriales,a,cumplimiento_normativo_sectorial_pymes,ley_1438_2011_reforma_salud,,,,"Ley 1438/2011 reforma salud — NO es procedimiento tributario, parent correcto = otros_sectoriales.",CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/NORMATIVA/Ley-1438-2011.md,normative_base
508,procedimiento_tributario,otros_sectoriales,b,anticorrupcion_sagrilaft_ley_1474_2011,,otros_sectoriales.anticorrupcion_sagrilaft_ley_1474_2011,,,"Ley 1474/2011 Estatuto Anticorrupción — parent correcto = otros_sectoriales, subtopic SAGRILAFT/PTEE.",CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/NORMATIVA/Ley-1474-2011.md,normative_base
509,procedimiento_tributario,,b,codigo_general_proceso_ley_1564_2012,,procedimiento_tributario.codigo_general_proceso_ley_1564_2012,,,Ley 1564/2012 CGP — subtopic dedicado (proceso ejecutivo cobro coactivo).,CORE ya Arriba/LEYES/PROCEDIMIENTO_FISCAL/NORMATIVA/Ley-1564-2012.md,normative_base
510,procedimiento_tributario,,a,fiscalizacion_y_defensa_dian,procedimiento_tributario_corpus_base,,,,Documento base de procedimiento tributario — alias al catch-all.,CORE ya Arriba/LOGGRO_LEYES/PF-1437-2011-LOGGRO.md,practica_erp
511,procedimiento_tributario,,a,fiscalizacion_y_defensa_dian,procedimiento_tributario_corpus_base,,,,Documento base de procedimiento tributario — alias al catch-all.,CORE ya Arriba/LOGGRO_LEYES/PF-1438-2011-LOGGRO.md,normative_base
512,procedimiento_tributario,,a,fiscalizacion_y_defensa_dian,procedimiento_tributario_corpus_base,,,,Documento base de procedimiento tributario — alias al catch-all.,CORE ya Arriba/LOGGRO_LEYES/PF-1564-2012-LOGGRO.md,practica_erp
513,procedimiento_tributario,declaracion_renta,a,declaracion_de_renta_personas_juridicas,et_libro_normativa_base_renta_bruta,,,,Normativa Libro 1 T1 Cap3 Renta Bruta — parent correcto = declaracion_renta.,CORE ya Arriba/RENTA/NORMATIVA/Normativa/04_Libro1_T1_Cap3_Renta_Bruta.md,normative_base
514,procedimiento_tributario,,a,fiscalizacion_y_defensa_dian,RUT_responsabilidades_actualizacion,,,,RUT y responsabilidades — alias al catch-all de procedimiento.,CORE ya Arriba/RUT_RESPONSABILIDADES/NORMATIVA/RUT-N01-marco-legal-RUT-responsabilidades-actualizacion.md,normative_base
515,procedimiento_tributario,,a,fiscalizacion_y_defensa_dian,urls_operativas_dian_directorio,,,,Directorio operativo URLs DIAN — alias al catch-all procedimiento.,to upload/URLS-PIPELINE-DIAN/LOGGRO/PRACTICA_URLs-operativas-DIAN-directorio-contador.md,practica_erp
516,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1111_2006_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-1111-2006.md,normative_base
517,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1430_2010_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-1430-2010.md,normative_base
518,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1739_2014_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-1739-2014.md,normative_base
519,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1819_2016_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-1819-2016.md,normative_base
520,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1943_2018_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-1943-2018.md,normative_base
521,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_2010_2019_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-2010-2019.md,normative_base
522,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_49_1990_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-49-1990.md,normative_base
523,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_6_1992_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-6-1992.md,normative_base
524,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_75_1986_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/consolidado/Ley-75-1986.md,normative_base
525,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1111_2006_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/EXPERTOS/EXPERTOS_Ley-1111-2006.md,normative_base
526,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1739_2014_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/EXPERTOS/EXPERTOS_Ley-1739-2014.md,normative_base
527,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1943_2018_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/EXPERTOS/EXPERTOS_Ley-1943-2018.md,normative_base
528,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_2010_2019_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/EXPERTOS/EXPERTOS_Ley-2010-2019.md,normative_base
529,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_49_1990_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/EXPERTOS/EXPERTOS_Ley-49-1990.md,normative_base
530,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_6_1992_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/EXPERTOS/EXPERTOS_Ley-6-1992.md,normative_base
531,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1111_2006_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-1111-2006.md,normative_base
532,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1430_2010_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-1430-2010.md,normative_base
533,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1607_2012_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-1607-2012.md,normative_base
534,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1739_2014_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-1739-2014.md,normative_base
535,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1819_2016_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-1819-2016.md,normative_base
536,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1943_2018_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-1943-2018.md,normative_base
537,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_2010_2019_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-2010-2019.md,normative_base
538,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_2155_2021_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-2155-2021.md,normative_base
539,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_223_1995_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-223-1995.md,normative_base
540,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_2277_2022_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-2277-2022.md,normative_base
541,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_383_1997_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-383-1997.md,normative_base
542,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_488_1998_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-488-1998.md,normative_base
543,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_49_1990_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-49-1990.md,normative_base
544,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_6_1992_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-6-1992.md,normative_base
545,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_863_2003_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/LOGGRO/PRACTICA_Ley-863-2003.md,normative_base
546,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1111_2006_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/NORMATIVA/Ley-1111-2006.md,normative_base
547,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_1739_2014_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/NORMATIVA/Ley-1739-2014.md,normative_base
548,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_2277_2022_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/NORMATIVA/Ley-2277-2022.md,normative_base
549,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_488_1998_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/NORMATIVA/Ley-488-1998.md,normative_base
550,reformas_tributarias,,a,reforma_tributaria_gmf_y_facturacion,ley_49_1990_reforma_tributaria,,,,Ley histórica de reforma tributaria — alias al catch-all.,CORE ya Arriba/LEYES/REFORMAS_TRIBUTARIAS/NORMATIVA/Ley-49-1990.md,normative_base
551,regimen_sancionatorio,,a,ajuste_de_sanciones_por_inflacion,regimen_sancionatorio_reduccion_gradualidad_fiscalizacion,,,,"Régimen sancionatorio (reducción, gradualidad, fiscalización) — alias al catch-all.",CORE ya Arriba/REGIMEN_SANCIONATORIO/EXPERTOS/SAN-E01-interpretaciones-reduccion-sanciones-gradualidad.md,interpretative_guidance
552,regimen_sancionatorio,,a,ajuste_de_sanciones_por_inflacion,regimen_sancionatorio_reduccion_gradualidad_fiscalizacion,,,,"Régimen sancionatorio (reducción, gradualidad, fiscalización) — alias al catch-all.",CORE ya Arriba/RENTA/LOGGRO/FE-05-regimen-sancionatorio-fiscalizacion.md,practica_erp
553,regimen_tributario_especial,,a,regimen_tributario_especial_san_andres,ESAL_regimen_tributario_especial,,,,ESAL — alias al catch-all existente de régimen tributario especial.,CORE ya Arriba/Corpus de Contabilidad/EXPERTOS/T-ESAL-regimen-tributario-especial-interpretaciones-expertos.md,interpretative_guidance
554,regimen_tributario_especial,,a,regimen_tributario_especial_san_andres,ESAL_regimen_tributario_especial,,,,ESAL — alias al catch-all existente de régimen tributario especial.,CORE ya Arriba/Corpus de Contabilidad/NORMATIVA/N-ESAL-regimen-tributario-especial.md,normative_base
555,retencion_en_la_fuente,,a,implementacion_retencion_en_la_fuente_pyme,retencion_fuente_agente_retenedor_decreto_572,,,,"Retención en la fuente (agente retenedor, Decreto 572) — alias al catch-all.",CORE ya Arriba/RETENCION_FUENTE_AGENTE/EXPERTOS/RET-E01-interpretaciones-retencion-riesgos-sanciones.md,interpretative_guidance
556,retencion_en_la_fuente,,a,implementacion_retencion_en_la_fuente_pyme,retencion_fuente_agente_retenedor_decreto_572,,,,"Retención en la fuente (agente retenedor, Decreto 572) — alias al catch-all.",CORE ya Arriba/RETENCION_FUENTE_AGENTE/NORMATIVA/RET-N01-marco-legal-agente-retenedor-bases-tarifas.md,normative_base
557,retencion_en_la_fuente,,a,implementacion_retencion_en_la_fuente_pyme,retencion_fuente_agente_retenedor_decreto_572,,,,"Retención en la fuente (agente retenedor, Decreto 572) — alias al catch-all.",to upload/BRECHAS-SEMANA1-ABRIL-2026/RETENCION_D572/EXPERTOS/RET-E02-decreto-572-vs-art368-interpretaciones.md,interpretative_guidance
558,unknown,,d,,,,,"form_guides asset (.svg/.json) — binary artifact, no prose content",Estos son assets binarios de form_guides (PNG/SVG exportados + manifiestos JSON) — nunca deberían haber entrado al graph-parse gate.,form_guides/formulario_115/pes_general/assets/page_02.svg,unknown
559,unknown,,d,,,,,"form_guides asset (.svg/.json) — binary artifact, no prose content",Estos son assets binarios de form_guides (PNG/SVG exportados + manifiestos JSON) — nunca deberían haber entrado al graph-parse gate.,form_guides/formulario_115/pes_general/citation_profile.json,normative_base
560,unknown,,d,,,,,"form_guides asset (.svg/.json) — binary artifact, no prose content",Estos son assets binarios de form_guides (PNG/SVG exportados + manifiestos JSON) — nunca deberían haber entrado al graph-parse gate.,form_guides/formulario_115/pes_general/guide_manifest.json,normative_base
561,unknown,,d,,,,,"form_guides asset (.svg/.json) — binary artifact, no prose content",Estos son assets binarios de form_guides (PNG/SVG exportados + manifiestos JSON) — nunca deberían haber entrado al graph-parse gate.,form_guides/formulario_115/pes_general/interactive_map.json,normative_base
562,unknown,,d,,,,,"form_guides asset (.svg/.json) — binary artifact, no prose content",Estos son assets binarios de form_guides (PNG/SVG exportados + manifiestos JSON) — nunca deberían haber entrado al graph-parse gate.,form_guides/formulario_115/pes_general/sources.json,normative_base
563,unknown,,d,,,,,"form_guides asset (.svg/.json) — binary artifact, no prose content",Estos son assets binarios de form_guides (PNG/SVG exportados + manifiestos JSON) — nunca deberían haber entrado al graph-parse gate.,form_guides/formulario_115/pes_general/structured_guide.json,normative_base
564,zonas_francas,,a,beneficios_tributarios_zonas_de_frontera,zonas_francas_regimen_tributario,,,,Zonas francas — alias al catch-all existente de zonas de frontera/francas.,CORE ya Arriba/Corpus de Contabilidad/EXPERTOS/T-ZF-zonas-francas-interpretaciones-expertos.md,interpretative_guidance
565,zonas_francas,,a,beneficios_tributarios_zonas_de_frontera,zonas_francas_regimen_tributario,,,,Zonas francas — alias al catch-all existente de zonas de frontera/francas.,CORE ya Arriba/Corpus de Contabilidad/NORMATIVA/N-ZF-zonas-francas.md,normative_base
